frame# 1    1822944988 []
frame# 518  1822962222 [(625, 452, 1, 5), (600, 453, 0, 4), (581, 458, 1, 5), (646, 461, 2, 5), (661, 479, 2, 5), (561, 473, 2, 5), (551, 495, 2, 5), (669, 500, 2, 5), (544, 518, 0, 1), (671, 527, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 519  1822962255 [(600, 452, 0, 4), (624, 452, 1, 5), (580, 457, 1, 4), (645, 461, 2, 5), (561, 473, 2, 5), (660, 479, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (544, 517, 0, 2), (671, 527, 1, 4), (549, 523, 0, 3), (558, 540, 2, 5), (661, 546, 1, 4), (574, 561, 1, 4), (643, 564, 1, 4), (593, 568, 2, 5), (620, 570, 1, 4)]
frame# 520  1822962288 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 458, 1, 4), (645, 459, 2, 5), (560, 472, 2, 5), (660, 479, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 521  1822962322 [(600, 452, 0, 4), (624, 453, 1, 4), (581, 457, 1, 4), (645, 459, 2, 5), (560, 472, 2, 5), (660, 478, 2, 5), (551, 493, 2, 5), (669, 500, 2, 5), (548, 522, 0, 4), (669, 527, 1, 4), (557, 540, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (641, 563, 1, 4), (593, 567, 2, 5), (620, 570, 1, 4)]
frame# 522  1822962355 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 457, 1, 4), (645, 459, 2, 5), (561, 472, 2, 5), (660, 479, 2, 5), (550, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (661, 546, 1, 4), (575, 560, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 569, 1, 4)]
frame# 523  1822962388 [(624, 452, 1, 4), (580, 458, 1, 5), (601, 452, 0, 4), (645, 459, 2, 5), (561, 472, 2, 6), (660, 478, 2, 5), (551, 494, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (574, 559, 1, 4), (643, 562, 1, 4), (593, 566, 2, 5), (620, 570, 1, 5)]
frame# 524  1822962422 [(624, 451, 1, 5), (601, 452, 0, 4), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (550, 492, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 5), (643, 562, 1, 4), (620, 570, 1, 5)]
frame# 525  1822962455 [(561, 471, 2, 5), (660, 477, 2, 5), (551, 492, 2, 5), (669, 499, 2, 6), (548, 521, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 569, 1, 4), (625, 451, 1, 4), (601, 452, 0, 4), (580, 458, 1, 4), (645, 459, 2, 5)]
frame# 526  1822962488 [(625, 451, 1, 4), (600, 451, 0, 4), (580, 458, 1, 4), (645, 459, 2, 6), (561, 471, 2, 5), (660, 477, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 569, 1, 4)]
frame# 527  1822962522 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (646, 459, 2, 6), (561, 471, 2, 5), (660, 477, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 521, 0, 4), (669, 525, 1, 4), (558, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 570, 1, 4)]
frame# 528  1822962555 [(624, 450, 1, 4), (601, 453, 0, 3), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 478, 2, 5), (552, 493, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (661, 546, 1, 4), (575, 559, 1, 4), (643, 562, 1, 4), (594, 567, 2, 5), (621, 569, 1, 4)]
frame# 529  1822962588 [(624, 450, 1, 4), (601, 453, 0, 3), (645, 459, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (661, 478, 2, 5), (551, 493, 2, 5), (669, 499, 2, 5), (669, 525, 1, 4), (548, 522, 0, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 567, 2, 5), (644, 562, 1, 4), (620, 570, 1, 4)]
frame# 530  1822962622 [(624, 451, 1, 4), (600, 452, 0, 4), (645, 458, 2, 5), (580, 458, 1, 4), (561, 471, 2, 5), (661, 478, 2, 6), (552, 493, 2, 5), (669, 499, 2, 5), (670, 525, 1, 4), (548, 522, 0, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 560, 1, 4), (643, 562, 1, 4), (594, 567, 2, 5), (620, 570, 1, 5)]
frame# 531  1822962655 [(600, 451, 0, 4), (624, 452, 1, 4), (580, 458, 1, 4), (645, 459, 2, 6), (561, 471, 2, 5), (662, 479, 2, 6), (552, 493, 2, 5), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 532  1822962688 [(600, 451, 0, 4), (625, 453, 1, 4), (580, 457, 1, 4), (646, 459, 2, 5), (561, 472, 2, 5), (661, 478, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 533  1822962722 [(600, 451, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (646, 459, 2, 5), (661, 479, 2, 5), (561, 472, 2, 5), (552, 493, 2, 4), (670, 499, 2, 5), (548, 521, 0, 3), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 5), (620, 570, 1, 4)]
frame# 534  1822962755 [(600, 452, 0, 4), (625, 453, 1, 4), (580, 457, 1, 5), (646, 460, 2, 5), (561, 472, 2, 5), (661, 478, 2, 5), (551, 494, 2, 5), (670, 500, 2, 5), (544, 518, 0, 1), (671, 526, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 535  1822962788 [(624, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 5), (560, 473, 2, 5), (646, 461, 2, 5), (661, 479, 2, 5), (551, 495, 2, 6), (670, 500, 2, 5), (544, 518, 0, 1), (671, 527, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 568, 2, 5), (620, 571, 1, 4)]
frame# 536  1822962822 [(624, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 4), (560, 473, 2, 5), (645, 461, 2, 5), (661, 479, 2, 5), (551, 495, 2, 5), (669, 500, 2, 5), (544, 518, 0, 1), (552, 518, 0, 1), (671, 527, 1, 4), (548, 525, 0, 2), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (594, 567, 2, 5), (643, 564, 1, 4), (620, 571, 1, 4)]
frame# 537  1822962855 [(661, 479, 2, 5), (560, 473, 2, 5), (551, 495, 2, 5), (670, 500, 2, 5), (544, 518, 0, 1), (670, 527, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4), (625, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 5), (645, 460, 2, 5)]
frame# 538  1822962888 [(600, 452, 0, 4), (625, 453, 1, 4), (580, 458, 1, 4), (645, 460, 2, 5), (561, 472, 2, 5), (661, 478, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 518, 0, 1), (549, 523, 0, 3), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (595, 567, 2, 6), (620, 570, 1, 4)]
frame# 539  1822962922 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (646, 460, 2, 5), (660, 479, 2, 5), (560, 472, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (544, 518, 0, 1), (671, 527, 1, 4), (549, 523, 0, 3), (558, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 540  1822962955 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 458, 1, 4), (645, 460, 2, 5), (561, 472, 2, 5), (660, 479, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (544, 517, 0, 2), (670, 527, 1, 4), (549, 523, 0, 3), (558, 540, 2, 5), (661, 546, 1, 4), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 6), (620, 571, 1, 4)]
frame# 541  1822962988 [(599, 452, 0, 4), (624, 453, 1, 4), (581, 457, 1, 4), (645, 460, 2, 6), (560, 472, 2, 5), (660, 479, 2, 5), (550, 494, 2, 4), (669, 499, 2, 5), (544, 517, 0, 2), (670, 527, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (661, 547, 1, 4), (574, 561, 1, 4), (642, 563, 1, 4), (594, 567, 2, 6), (620, 570, 1, 4)]
frame# 542  1822963022 [(600, 452, 0, 4), (624, 453, 1, 4), (581, 457, 1, 4), (645, 459, 2, 5), (560, 472, 2, 5), (660, 479, 2, 5), (669, 499, 2, 5), (551, 493, 2, 5), (548, 521, 0, 4), (670, 527, 1, 4), (557, 539, 2, 5), (661, 546, 1, 4), (574, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 543  1822963055 [(600, 452, 0, 4), (624, 452, 1, 4), (581, 457, 1, 4), (645, 459, 2, 5), (561, 472, 2, 5), (660, 479, 2, 5), (551, 493, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (661, 545, 1, 5), (575, 560, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (621, 570, 1, 4)]
frame# 544  1822963088 [(625, 451, 1, 4), (601, 453, 0, 3), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (548, 521, 0, 4), (669, 524, 1, 5), (557, 539, 2, 5), (661, 546, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 5), (621, 569, 1, 4)]
frame# 545  1822963122 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (551, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (644, 562, 1, 4), (621, 569, 1, 4)]
frame# 546  1822963155 [(625, 450, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 6), (561, 471, 2, 5), (661, 477, 2, 5), (552, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 570, 1, 4)]
frame# 547  1822963188 [(625, 451, 1, 4), (600, 450, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 477, 2, 5), (552, 492, 2, 5), (668, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (661, 547, 1, 4), (575, 559, 1, 4), (593, 567, 2, 6), (643, 562, 1, 4), (621, 570, 1, 4)]
frame# 548  1822963222 [(625, 450, 1, 4), (600, 451, 0, 4), (581, 458, 1, 4), (646, 459, 2, 6), (561, 471, 2, 5), (661, 477, 2, 6), (551, 492, 2, 5), (668, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 547, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 569, 1, 4)]
frame# 549  1822963255 [(548, 522, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (661, 545, 1, 4), (575, 559, 1, 4), (594, 566, 2, 5), (643, 562, 1, 4), (620, 569, 1, 5), (625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 458, 2, 5), (561, 471, 2, 5), (660, 477, 2, 6), (551, 493, 2, 4), (669, 499, 2, 6)]
frame# 550  1822963288 [(624, 450, 1, 4), (601, 453, 0, 3), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (661, 545, 1, 4), (575, 559, 1, 4), (594, 566, 2, 5), (643, 562, 1, 4), (621, 570, 1, 5)]
frame# 551  1822963322 [(624, 451, 1, 4), (601, 453, 0, 3), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (552, 494, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 526, 1, 4), (557, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (644, 562, 1, 4), (594, 567, 2, 5), (620, 569, 1, 5)]
frame# 552  1822963355 [(624, 452, 1, 4), (581, 457, 1, 4), (600, 452, 0, 4), (645, 458, 2, 5), (561, 471, 2, 5), (660, 479, 2, 5), (552, 493, 2, 4), (669, 499, 2, 6), (548, 522, 0, 4), (670, 527, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 560, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 5)]
frame# 553  1822963388 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 458, 1, 4), (646, 460, 2, 5), (561, 472, 2, 5), (660, 479, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 4), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 554  1822963422 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (645, 460, 2, 5), (561, 472, 2, 5), (660, 478, 2, 5), (669, 499, 2, 5), (552, 493, 2, 4), (548, 521, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (621, 570, 1, 4)]
frame# 555  1822963455 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (646, 460, 2, 5), (560, 472, 2, 5), (660, 478, 2, 5), (669, 499, 2, 5), (551, 494, 2, 4), (548, 521, 0, 3), (671, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 556  1822963488 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 457, 1, 4), (646, 460, 2, 5), (661, 479, 2, 5), (561, 472, 2, 5), (551, 494, 2, 5), (669, 499, 2, 5), (544, 517, 0, 2), (552, 521, 0, 2), (544, 524, 0, 1), (671, 527, 1, 4), (558, 540, 2, 5), (660, 547, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 557  1822963522 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 458, 1, 5), (646, 460, 2, 5), (661, 479, 2, 5), (560, 473, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 518, 0, 1), (670, 527, 1, 4), (549, 523, 0, 3), (557, 540, 2, 5), (660, 546, 1, 4), (574, 561, 1, 4), (594, 568, 2, 5), (643, 564, 1, 4), (620, 572, 1, 4)]
frame# 558  1822963555 [(624, 452, 1, 5), (600, 452, 0, 4), (580, 458, 1, 5), (646, 460, 2, 5), (661, 479, 2, 5), (560, 473, 2, 5), (551, 495, 2, 5), (669, 500, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 547, 1, 5), (574, 561, 1, 4), (594, 568, 2, 5), (643, 564, 1, 4), (620, 571, 1, 4)]
frame# 559  1822963588 [(624, 452, 1, 5), (600, 453, 0, 4), (580, 458, 1, 5), (646, 460, 2, 5), (661, 479, 2, 5), (560, 473, 2, 5), (551, 495, 2, 5), (669, 500, 2, 5), (544, 517, 0, 2), (549, 523, 0, 3), (670, 527, 1, 4), (557, 540, 2, 5), (660, 547, 1, 4), (574, 561, 1, 4), (594, 568, 2, 5), (643, 564, 1, 4), (620, 572, 1, 4)]
frame# 560  1822963622 [(600, 452, 0, 4), (624, 452, 1, 5), (581, 458, 1, 4), (646, 460, 2, 5), (661, 479, 2, 5), (561, 473, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 517, 0, 2), (549, 523, 0, 3), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 561  1822963655 [(643, 563, 1, 4), (594, 567, 2, 5), (620, 571, 1, 4), (600, 452, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (646, 460, 2, 5), (561, 472, 2, 5), (661, 478, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 521, 0, 4), (671, 527, 1, 4), (557, 540, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4)]
frame# 562  1822963688 [(600, 451, 0, 4), (624, 453, 1, 4), (581, 457, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 479, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 569, 1, 5)]
frame# 563  1822963722 [(624, 451, 1, 4), (601, 453, 0, 3), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (552, 494, 2, 5), (669, 499, 2, 6), (669, 525, 1, 4), (548, 522, 0, 4), (557, 539, 2, 5), (661, 545, 1, 5), (575, 559, 1, 4), (594, 567, 2, 6), (644, 562, 1, 4), (621, 569, 1, 4)]
frame# 564  1822963755 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (551, 492, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (557, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 570, 1, 4)]
frame# 565  1822963788 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (551, 492, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 525, 1, 5), (557, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (621, 569, 1, 4)]
frame# 566  1822963822 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 6), (561, 471, 2, 5), (660, 477, 2, 5), (552, 492, 2, 4), (669, 499, 2, 6), (548, 522, 0, 4), (669, 525, 1, 5), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 569, 1, 5)]
frame# 567  1822963855 [(625, 451, 1, 4), (601, 452, 0, 4), (581, 458, 1, 4), (645, 459, 2, 6), (561, 471, 2, 5), (660, 477, 2, 5), (551, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 4)]
frame# 568  1822963888 [(625, 451, 1, 4), (601, 451, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (550, 492, 2, 5), (669, 499, 2, 6), (548, 520, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (643, 562, 1, 4), (620, 570, 1, 5)]
frame# 569  1822963922 [(625, 451, 1, 4), (601, 451, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 477, 2, 5), (550, 492, 2, 5), (669, 499, 2, 6), (548, 520, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (642, 562, 1, 5), (620, 570, 1, 5)]
frame# 570  1822963955 [(624, 450, 1, 4), (600, 451, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 6), (660, 477, 2, 5), (550, 492, 2, 5), (669, 499, 2, 6), (548, 521, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (642, 562, 1, 5), (620, 570, 1, 5)]
frame# 571  1822963988 [(624, 450, 1, 4), (600, 452, 0, 4), (581, 458, 1, 4), (644, 459, 2, 6), (561, 471, 2, 5), (660, 478, 2, 5), (550, 492, 2, 5), (669, 499, 2, 5), (548, 520, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (575, 559, 1, 4), (594, 566, 2, 6), (642, 562, 1, 5), (620, 570, 1, 5)]
frame# 572  1822964022 [(625, 451, 1, 4), (601, 451, 0, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (550, 492, 2, 5), (669, 499, 2, 6), (548, 521, 0, 4), (669, 524, 1, 5), (556, 539, 2, 5), (660, 546, 1, 5), (574, 559, 1, 4), (594, 566, 2, 6), (642, 562, 1, 5), (620, 570, 1, 4)]
frame# 573  1822964055 [(624, 451, 1, 5), (601, 452, 0, 4), (580, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (660, 478, 2, 5), (551, 493, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 525, 1, 4), (556, 539, 2, 5), (661, 545, 1, 5), (575, 559, 1, 4), (593, 566, 2, 6), (642, 563, 1, 4), (620, 570, 1, 5)]
frame# 574  1822964088 [(561, 472, 2, 6), (660, 478, 2, 5), (551, 494, 2, 5), (669, 499, 2, 6), (548, 522, 0, 4), (669, 526, 1, 4), (557, 540, 2, 5), (661, 545, 1, 5), (575, 560, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 569, 1, 4), (600, 452, 0, 4), (624, 451, 1, 4), (581, 457, 1, 4), (645, 459, 2, 5)]
frame# 575  1822964122 [(624, 452, 1, 4), (600, 452, 0, 4), (581, 457, 1, 4), (645, 459, 2, 5), (560, 472, 2, 5), (660, 478, 2, 5), (551, 493, 2, 5), (669, 499, 2, 5), (548, 522, 0, 4), (669, 527, 1, 4), (557, 539, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 576  1822964155 [(600, 452, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (560, 472, 2, 5), (645, 460, 2, 5), (660, 479, 2, 5), (551, 494, 2, 4), (668, 499, 2, 5), (544, 517, 0, 2), (552, 521, 0, 2), (670, 526, 1, 4), (544, 524, 0, 1), (557, 540, 2, 5), (661, 546, 1, 4), (574, 561, 1, 4), (642, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 577  1822964188 [(600, 452, 0, 4), (624, 452, 1, 5), (580, 458, 1, 5), (645, 460, 2, 5), (560, 473, 2, 5), (660, 479, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 517, 0, 2), (549, 523, 0, 3), (670, 527, 1, 4), (558, 540, 2, 5), (660, 547, 1, 5), (574, 561, 1, 4), (594, 567, 2, 5), (643, 564, 1, 4), (620, 570, 1, 4)]
frame# 578  1822964222 [(600, 452, 0, 4), (625, 453, 1, 4), (580, 458, 1, 5), (560, 473, 2, 5), (646, 460, 2, 5), (660, 479, 2, 5), (551, 494, 2, 5), (669, 500, 2, 5), (544, 517, 0, 2), (549, 523, 0, 3), (671, 527, 1, 4), (558, 540, 2, 5), (660, 546, 1, 5), (574, 561, 1, 4), (643, 564, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 579  1822964255 [(600, 452, 0, 4), (624, 452, 1, 5), (580, 457, 1, 4), (646, 460, 2, 5), (660, 479, 2, 5), (561, 472, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 520, 0, 3), (671, 527, 1, 4), (557, 540, 2, 5), (661, 546, 1, 4), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 580  1822964288 [(600, 451, 0, 4), (624, 453, 1, 4), (580, 457, 1, 4), (646, 459, 2, 5), (561, 471, 2, 5), (662, 478, 2, 5), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 571, 1, 4)]
frame# 581  1822964322 [(600, 451, 0, 4), (624, 453, 1, 4), (581, 458, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (662, 479, 2, 6), (552, 493, 2, 4), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 582  1822964355 [(600, 451, 0, 4), (624, 452, 1, 4), (580, 457, 1, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 479, 2, 6), (552, 493, 2, 5), (670, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 563, 1, 4), (594, 567, 2, 5), (620, 570, 1, 4)]
frame# 583  1822964388 [(624, 452, 1, 4), (581, 457, 1, 4), (600, 452, 0, 4), (645, 459, 2, 5), (561, 471, 2, 5), (661, 479, 2, 6), (552, 493, 2, 4), (669, 499, 2, 5), (548, 522, 0, 4), (670, 527, 1, 4), (557, 540, 2, 5), (660, 546, 1, 5), (575, 561, 1, 4), (643, 562, 1, 4), (594, 567, 2, 5), (620, 570, 1, 5)]
